Chromosome Name	Gene Start (bp)	Gene End (bp)	Associated Gene Name	Description	Transcript Biotype	Ensembl Gene ID	Ensembl Transcript ID
6	125440195	125585553	TPD52L1	tumor protein D52-like 1 [Source:HGNC Symbol;Acc:12006]	protein_coding	ENSG00000111907	ENST00000534199
6	125440195	125585553	TPD52L1	tumor protein D52-like 1 [Source:HGNC Symbol;Acc:12006]	protein_coding	ENSG00000111907	ENST00000392482
6	125440195	125585553	TPD52L1	tumor protein D52-like 1 [Source:HGNC Symbol;Acc:12006]	protein_coding	ENSG00000111907	ENST00000524679
6	125440195	125585553	TPD52L1	tumor protein D52-like 1 [Source:HGNC Symbol;Acc:12006]	retained_intron	ENSG00000111907	ENST00000532423
6	125440195	125585553	TPD52L1	tumor protein D52-like 1 [Source:HGNC Symbol;Acc:12006]	processed_transcript	ENSG00000111907	ENST00000530868
6	125440195	125585553	TPD52L1	tumor protein D52-like 1 [Source:HGNC Symbol;Acc:12006]	processed_transcript	ENSG00000111907	ENST00000576089
6	125440195	125585553	TPD52L1	tumor protein D52-like 1 [Source:HGNC Symbol;Acc:12006]	retained_intron	ENSG00000111907	ENST00000571678
6	125541108	125623282	HDDC2	HD domain containing 2 [Source:HGNC Symbol;Acc:21078]	processed_transcript	ENSG00000111906	ENST00000608456
6	125541108	125623282	HDDC2	HD domain containing 2 [Source:HGNC Symbol;Acc:21078]	nonsense_mediated_decay	ENSG00000111906	ENST00000609477
6	125541108	125623282	HDDC2	HD domain containing 2 [Source:HGNC Symbol;Acc:21078]	nonsense_mediated_decay	ENSG00000111906	ENST00000318787
6	125541108	125623282	HDDC2	HD domain containing 2 [Source:HGNC Symbol;Acc:21078]	protein_coding	ENSG00000111906	ENST00000608295
6	125541108	125623282	HDDC2	HD domain containing 2 [Source:HGNC Symbol;Acc:21078]	retained_intron	ENSG00000111906	ENST00000609021
6	125541108	125623282	HDDC2	HD domain containing 2 [Source:HGNC Symbol;Acc:21078]	protein_coding	ENSG00000111906	ENST00000398153
6	125541108	125623282	HDDC2	HD domain containing 2 [Source:HGNC Symbol;Acc:21078]	retained_intron	ENSG00000111906	ENST00000608461
6	125541108	125623282	HDDC2	HD domain containing 2 [Source:HGNC Symbol;Acc:21078]	retained_intron	ENSG00000111906	ENST00000608532
6	125541108	125623282	HDDC2	HD domain containing 2 [Source:HGNC Symbol;Acc:21078]	protein_coding	ENSG00000111906	ENST00000608284
6	125541108	125623282	HDDC2	HD domain containing 2 [Source:HGNC Symbol;Acc:21078]	processed_transcript	ENSG00000111906	ENST00000609574
6	125541108	125623282	HDDC2	HD domain containing 2 [Source:HGNC Symbol;Acc:21078]	protein_coding	ENSG00000111906	ENST00000368377
1	95285898	95360802	SLC44A3	solute carrier family 44, member 3 [Source:HGNC Symbol;Acc:28689]	protein_coding	ENSG00000143036	ENST00000446120
1	95285898	95360802	SLC44A3	solute carrier family 44, member 3 [Source:HGNC Symbol;Acc:28689]	protein_coding	ENSG00000143036	ENST00000271227
1	95285898	95360802	SLC44A3	solute carrier family 44, member 3 [Source:HGNC Symbol;Acc:28689]	protein_coding	ENSG00000143036	ENST00000527077
1	95285898	95360802	SLC44A3	solute carrier family 44, member 3 [Source:HGNC Symbol;Acc:28689]	protein_coding	ENSG00000143036	ENST00000529450
1	95285898	95360802	SLC44A3	solute carrier family 44, member 3 [Source:HGNC Symbol;Acc:28689]	protein_coding	ENSG00000143036	ENST00000467909
1	95285898	95360802	SLC44A3	solute carrier family 44, member 3 [Source:HGNC Symbol;Acc:28689]	protein_coding	ENSG00000143036	ENST00000422520
1	95285898	95360802	SLC44A3	solute carrier family 44, member 3 [Source:HGNC Symbol;Acc:28689]	protein_coding	ENSG00000143036	ENST00000532427
1	95285898	95360802	SLC44A3	solute carrier family 44, member 3 [Source:HGNC Symbol;Acc:28689]	nonsense_mediated_decay	ENSG00000143036	ENST00000475883
1	95285898	95360802	SLC44A3	solute carrier family 44, member 3 [Source:HGNC Symbol;Acc:28689]	processed_transcript	ENSG00000143036	ENST00000530397
1	95285898	95360802	SLC44A3	solute carrier family 44, member 3 [Source:HGNC Symbol;Acc:28689]	protein_coding	ENSG00000143036	ENST00000532670
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	protein_coding	ENSG00000148120	ENST00000277198
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	protein_coding	ENSG00000148120	ENST00000297979
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	protein_coding	ENSG00000148120	ENST00000427193
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	processed_transcript	ENSG00000148120	ENST00000489318
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	protein_coding	ENSG00000148120	ENST00000424143
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	protein_coding	ENSG00000148120	ENST00000428313
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	processed_transcript	ENSG00000148120	ENST00000488186
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	processed_transcript	ENSG00000148120	ENST00000473778
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	processed_transcript	ENSG00000148120	ENST00000462125
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	processed_transcript	ENSG00000148120	ENST00000479161
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	protein_coding	ENSG00000148120	ENST00000451893
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	processed_transcript	ENSG00000148120	ENST00000460573
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	processed_transcript	ENSG00000148120	ENST00000478603
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	processed_transcript	ENSG00000148120	ENST00000471978
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	protein_coding	ENSG00000148120	ENST00000445181
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	nonsense_mediated_decay	ENSG00000148120	ENST00000478473
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	processed_transcript	ENSG00000148120	ENST00000496567
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	processed_transcript	ENSG00000148120	ENST00000463372
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	processed_transcript	ENSG00000148120	ENST00000482056
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	processed_transcript	ENSG00000148120	ENST00000489562
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	processed_transcript	ENSG00000148120	ENST00000468164
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	protein_coding	ENSG00000148120	ENST00000375315
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	protein_coding	ENSG00000148120	ENST00000395357
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	protein_coding	ENSG00000148120	ENST00000425634
9	97488983	97849441	C9orf3	chromosome 9 open reading frame 3 [Source:HGNC Symbol;Acc:1361]	protein_coding	ENSG00000148120	ENST00000433691
1	95362507	95392834	CNN3	calponin 3, acidic [Source:HGNC Symbol;Acc:2157]	protein_coding	ENSG00000117519	ENST00000370206
1	95362507	95392834	CNN3	calponin 3, acidic [Source:HGNC Symbol;Acc:2157]	processed_transcript	ENSG00000117519	ENST00000461018
1	95362507	95392834	CNN3	calponin 3, acidic [Source:HGNC Symbol;Acc:2157]	processed_transcript	ENSG00000117519	ENST00000487539
1	95362507	95392834	CNN3	calponin 3, acidic [Source:HGNC Symbol;Acc:2157]	protein_coding	ENSG00000117519	ENST00000415017
1	95362507	95392834	CNN3	calponin 3, acidic [Source:HGNC Symbol;Acc:2157]	processed_transcript	ENSG00000117519	ENST00000474409
1	95362507	95392834	CNN3	calponin 3, acidic [Source:HGNC Symbol;Acc:2157]	protein_coding	ENSG00000117519	ENST00000538964
1	95362507	95392834	CNN3	calponin 3, acidic [Source:HGNC Symbol;Acc:2157]	protein_coding	ENSG00000117519	ENST00000394202
1	95362507	95392834	CNN3	calponin 3, acidic [Source:HGNC Symbol;Acc:2157]	protein_coding	ENSG00000117519	ENST00000545882
1	95439963	95538501	ALG14	ALG14, UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:28287]	protein_coding	ENSG00000172339	ENST00000370205
1	95439963	95538501	ALG14	ALG14, UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:28287]	processed_transcript	ENSG00000172339	ENST00000507727
1	95439963	95538501	ALG14	ALG14, UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:28287]	processed_transcript	ENSG00000172339	ENST00000495856
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	protein_coding	ENSG00000011332	ENST00000420980
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	protein_coding	ENSG00000011332	ENST00000416611
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	nonsense_mediated_decay	ENSG00000011332	ENST00000418517
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	protein_coding	ENSG00000011332	ENST00000414789
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	protein_coding	ENSG00000011332	ENST00000355526
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	retained_intron	ENSG00000011332	ENST00000473716
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	protein_coding	ENSG00000011332	ENST00000456296
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	retained_intron	ENSG00000011332	ENST00000472656
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	retained_intron	ENSG00000011332	ENST00000471976
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	retained_intron	ENSG00000011332	ENST00000494031
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	retained_intron	ENSG00000011332	ENST00000488378
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	protein_coding	ENSG00000011332	ENST00000438060
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	retained_intron	ENSG00000011332	ENST00000475938
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	protein_coding	ENSG00000011332	ENST00000438365
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	protein_coding	ENSG00000011332	ENST00000586624
19	38701646	38720354	DPF1	D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]	protein_coding	ENSG00000011332	ENST00000412732
3	124480795	124620265	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:6160]	protein_coding	ENSG00000082781	ENST00000296181
3	124480795	124620265	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:6160]	retained_intron	ENSG00000082781	ENST00000460797
3	124480795	124620265	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:6160]	processed_transcript	ENSG00000082781	ENST00000461306
3	124480795	124620265	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:6160]	protein_coding	ENSG00000082781	ENST00000481591
3	124480795	124620265	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:6160]	protein_coding	ENSG00000082781	ENST00000488466
3	124480795	124620265	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:6160]	processed_transcript	ENSG00000082781	ENST00000474838
3	124480795	124620265	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:6160]	protein_coding	ENSG00000082781	ENST00000496703
3	124480795	124620265	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:6160]	processed_transcript	ENSG00000082781	ENST00000476988
3	124480795	124620265	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:6160]	nonsense_mediated_decay	ENSG00000082781	ENST00000465464
3	124480795	124620265	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:6160]	protein_coding	ENSG00000082781	ENST00000608657
3	124480795	124620265	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:6160]	protein_coding	ENSG00000082781	ENST00000483168
3	124480795	124620265	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:6160]	protein_coding	ENSG00000082781	ENST00000608107
3	124480795	124620265	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:6160]	processed_transcript	ENSG00000082781	ENST00000608945
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	processed_transcript	ENSG00000100376	ENST00000491671
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	protein_coding	ENSG00000100376	ENST00000216214
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	processed_transcript	ENSG00000100376	ENST00000481447
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	protein_coding	ENSG00000100376	ENST00000441876
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	protein_coding	ENSG00000100376	ENST00000405673
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	retained_intron	ENSG00000100376	ENST00000477714
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	protein_coding	ENSG00000100376	ENST00000427777
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	protein_coding	ENSG00000100376	ENST00000452238
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	protein_coding	ENSG00000100376	ENST00000424557
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	processed_transcript	ENSG00000100376	ENST00000476478
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	processed_transcript	ENSG00000100376	ENST00000459849
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	processed_transcript	ENSG00000100376	ENST00000476754
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	retained_intron	ENSG00000100376	ENST00000487732
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	processed_transcript	ENSG00000100376	ENST00000483102
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	retained_intron	ENSG00000100376	ENST00000462361
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	processed_transcript	ENSG00000100376	ENST00000479180
22	45704849	45737836	FAM118A	family with sequence similarity 118, member A [Source:HGNC Symbol;Acc:1313]	protein_coding	ENSG00000100376	ENST00000405548
10	5680830	5708558	ASB13	ankyrin repeat and SOCS box containing 13 [Source:HGNC Symbol;Acc:19765]	processed_transcript	ENSG00000196372	ENST00000493897
10	5680830	5708558	ASB13	ankyrin repeat and SOCS box containing 13 [Source:HGNC Symbol;Acc:19765]	protein_coding	ENSG00000196372	ENST00000357700
10	5680830	5708558	ASB13	ankyrin repeat and SOCS box containing 13 [Source:HGNC Symbol;Acc:19765]	nonsense_mediated_decay	ENSG00000196372	ENST00000459912
10	5680830	5708558	ASB13	ankyrin repeat and SOCS box containing 13 [Source:HGNC Symbol;Acc:19765]	processed_transcript	ENSG00000196372	ENST00000479033
10	5680830	5708558	ASB13	ankyrin repeat and SOCS box containing 13 [Source:HGNC Symbol;Acc:19765]	processed_transcript	ENSG00000196372	ENST00000482921
12	3715799	3873985	EFCAB4B	EF-hand calcium binding domain 4B [Source:HGNC Symbol;Acc:28657]	nonsense_mediated_decay	ENSG00000130038	ENST00000333750
12	3715799	3873985	EFCAB4B	EF-hand calcium binding domain 4B [Source:HGNC Symbol;Acc:28657]	protein_coding	ENSG00000130038	ENST00000440314
12	3715799	3873985	EFCAB4B	EF-hand calcium binding domain 4B [Source:HGNC Symbol;Acc:28657]	protein_coding	ENSG00000130038	ENST00000535292
12	3715799	3873985	EFCAB4B	EF-hand calcium binding domain 4B [Source:HGNC Symbol;Acc:28657]	protein_coding	ENSG00000130038	ENST00000252322
12	3715799	3873985	EFCAB4B	EF-hand calcium binding domain 4B [Source:HGNC Symbol;Acc:28657]	processed_transcript	ENSG00000130038	ENST00000514026
12	3715799	3873985	EFCAB4B	EF-hand calcium binding domain 4B [Source:HGNC Symbol;Acc:28657]	processed_transcript	ENSG00000130038	ENST00000535507
12	3715799	3873985	EFCAB4B	EF-hand calcium binding domain 4B [Source:HGNC Symbol;Acc:28657]	protein_coding	ENSG00000130038	ENST00000444507
6	129204342	129837714	LAMA2	laminin, alpha 2 [Source:HGNC Symbol;Acc:6482]	protein_coding	ENSG00000196569	ENST00000421865
6	129204342	129837714	LAMA2	laminin, alpha 2 [Source:HGNC Symbol;Acc:6482]	processed_transcript	ENSG00000196569	ENST00000466230
6	129204342	129837714	LAMA2	laminin, alpha 2 [Source:HGNC Symbol;Acc:6482]	processed_transcript	ENSG00000196569	ENST00000498257
6	129204342	129837714	LAMA2	laminin, alpha 2 [Source:HGNC Symbol;Acc:6482]	processed_transcript	ENSG00000196569	ENST00000494137
9	108006903	108201452	SLC44A1	solute carrier family 44 (choline transporter), member 1 [Source:HGNC Symbol;Acc:18798]	protein_coding	ENSG00000070214	ENST00000374723
9	108006903	108201452	SLC44A1	solute carrier family 44 (choline transporter), member 1 [Source:HGNC Symbol;Acc:18798]	nonsense_mediated_decay	ENSG00000070214	ENST00000470972
9	108006903	108201452	SLC44A1	solute carrier family 44 (choline transporter), member 1 [Source:HGNC Symbol;Acc:18798]	protein_coding	ENSG00000070214	ENST00000374720
9	108006903	108201452	SLC44A1	solute carrier family 44 (choline transporter), member 1 [Source:HGNC Symbol;Acc:18798]	protein_coding	ENSG00000070214	ENST00000374724
9	108006903	108201452	SLC44A1	solute carrier family 44 (choline transporter), member 1 [Source:HGNC Symbol;Acc:18798]	processed_transcript	ENSG00000070214	ENST00000607692
9	108006903	108201452	SLC44A1	solute carrier family 44 (choline transporter), member 1 [Source:HGNC Symbol;Acc:18798]	retained_intron	ENSG00000070214	ENST00000607701
9	108006903	108201452	SLC44A1	solute carrier family 44 (choline transporter), member 1 [Source:HGNC Symbol;Acc:18798]	processed_transcript	ENSG00000070214	ENST00000436716
9	108006903	108201452	SLC44A1	solute carrier family 44 (choline transporter), member 1 [Source:HGNC Symbol;Acc:18798]	protein_coding	ENSG00000070214	ENST00000343170
5	77781038	78065844	LHFPL2	lipoma HMGIC fusion partner-like 2 [Source:HGNC Symbol;Acc:6588]	protein_coding	ENSG00000145685	ENST00000515007
5	77781038	78065844	LHFPL2	lipoma HMGIC fusion partner-like 2 [Source:HGNC Symbol;Acc:6588]	processed_transcript	ENSG00000145685	ENST00000502722
5	77781038	78065844	LHFPL2	lipoma HMGIC fusion partner-like 2 [Source:HGNC Symbol;Acc:6588]	processed_transcript	ENSG00000145685	ENST00000503686
5	77781038	78065844	LHFPL2	lipoma HMGIC fusion partner-like 2 [Source:HGNC Symbol;Acc:6588]	processed_transcript	ENSG00000145685	ENST00000512759
5	77781038	78065844	LHFPL2	lipoma HMGIC fusion partner-like 2 [Source:HGNC Symbol;Acc:6588]	processed_transcript	ENSG00000145685	ENST00000510949
5	77781038	78065844	LHFPL2	lipoma HMGIC fusion partner-like 2 [Source:HGNC Symbol;Acc:6588]	processed_transcript	ENSG00000145685	ENST00000515349
5	77781038	78065844	LHFPL2	lipoma HMGIC fusion partner-like 2 [Source:HGNC Symbol;Acc:6588]	processed_transcript	ENSG00000145685	ENST00000514587
5	77781038	78065844	LHFPL2	lipoma HMGIC fusion partner-like 2 [Source:HGNC Symbol;Acc:6588]	protein_coding	ENSG00000145685	ENST00000380345
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	protein_coding	ENSG00000076242	ENST00000231790
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	nonsense_mediated_decay	ENSG00000076242	ENST00000457004
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	nonsense_mediated_decay	ENSG00000076242	ENST00000432299
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	nonsense_mediated_decay	ENSG00000076242	ENST00000442249
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	nonsense_mediated_decay	ENSG00000076242	ENST00000454028
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	protein_coding	ENSG00000076242	ENST00000456676
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	protein_coding	ENSG00000076242	ENST00000458205
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	processed_transcript	ENSG00000076242	ENST00000476172
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	protein_coding	ENSG00000076242	ENST00000455445
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	protein_coding	ENSG00000076242	ENST00000441265
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	protein_coding	ENSG00000076242	ENST00000435176
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	protein_coding	ENSG00000076242	ENST00000429117
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	processed_transcript	ENSG00000076242	ENST00000492474
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	processed_transcript	ENSG00000076242	ENST00000466900
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	processed_transcript	ENSG00000076242	ENST00000485889
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	nonsense_mediated_decay	ENSG00000076242	ENST00000447829
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	nonsense_mediated_decay	ENSG00000076242	ENST00000458009
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	nonsense_mediated_decay	ENSG00000076242	ENST00000413212
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	protein_coding	ENSG00000076242	ENST00000450420
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	protein_coding	ENSG00000076242	ENST00000413740
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	protein_coding	ENSG00000076242	ENST00000536378
3	37034823	37107380	MLH1	mutL homolog 1 [Source:HGNC Symbol;Acc:7127]	protein_coding	ENSG00000076242	ENST00000539477
9	114803065	114937688	SUSD1	sushi domain containing 1 [Source:HGNC Symbol;Acc:25413]	protein_coding	ENSG00000106868	ENST00000355396
9	114803065	114937688	SUSD1	sushi domain containing 1 [Source:HGNC Symbol;Acc:25413]	protein_coding	ENSG00000106868	ENST00000374270
9	114803065	114937688	SUSD1	sushi domain containing 1 [Source:HGNC Symbol;Acc:25413]	protein_coding	ENSG00000106868	ENST00000374264
9	114803065	114937688	SUSD1	sushi domain containing 1 [Source:HGNC Symbol;Acc:25413]	nonsense_mediated_decay	ENSG00000106868	ENST00000475283
9	114803065	114937688	SUSD1	sushi domain containing 1 [Source:HGNC Symbol;Acc:25413]	processed_transcript	ENSG00000106868	ENST00000529933
9	114803065	114937688	SUSD1	sushi domain containing 1 [Source:HGNC Symbol;Acc:25413]	protein_coding	ENSG00000106868	ENST00000415074
9	114803065	114937688	SUSD1	sushi domain containing 1 [Source:HGNC Symbol;Acc:25413]	retained_intron	ENSG00000106868	ENST00000528773
9	114803065	114937688	SUSD1	sushi domain containing 1 [Source:HGNC Symbol;Acc:25413]	retained_intron	ENSG00000106868	ENST00000532348
9	114803065	114937688	SUSD1	sushi domain containing 1 [Source:HGNC Symbol;Acc:25413]	processed_transcript	ENSG00000106868	ENST00000482851
9	114803065	114937688	SUSD1	sushi domain containing 1 [Source:HGNC Symbol;Acc:25413]	protein_coding	ENSG00000106868	ENST00000374263
4	100123795	100140694	ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:255]	protein_coding	ENSG00000172955	ENST00000394897
4	100123795	100140694	ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:255]	protein_coding	ENSG00000172955	ENST00000394899
4	100123795	100140694	ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:255]	nonsense_mediated_decay	ENSG00000172955	ENST00000512708
4	100123795	100140694	ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:255]	nonsense_mediated_decay	ENSG00000172955	ENST00000507484
4	100123795	100140694	ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:255]	protein_coding	ENSG00000172955	ENST00000237653
4	100123795	100140694	ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:255]	protein_coding	ENSG00000172955	ENST00000508558
4	100123795	100140694	ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:255]	processed_transcript	ENSG00000172955	ENST00000504257
4	100123795	100140694	ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:255]	processed_transcript	ENSG00000172955	ENST00000513262
4	100123795	100140694	ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:255]	protein_coding	ENSG00000172955	ENST00000407820
20	36661948	36720768	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:16209]	protein_coding	ENSG00000101413	ENST00000373433
20	36661948	36720768	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:16209]	nonsense_mediated_decay	ENSG00000101413	ENST00000462548
20	36661948	36720768	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:16209]	nonsense_mediated_decay	ENSG00000101413	ENST00000495457
